,id,titulo,label,canal,data_upload,categoria,tags,duracao_segundos,link,visualizacoes,quantidade_likes,query,tempo_desde_pub,visualizacoes_por_dia
607,watch?v=_zOHne95fgI,Python Machine Learning  in Power BI: K-Means algorithm,,Analyze It,2021-12-17,['People & Blogs'],"['machine learning in power bi', 'python machine learning algorithm power bi', 'cluster algorithm python power bi', 'power bi python script editor', 'how to do a kmean cluster with python in power bi', 'kmeans power bi python']",1250.0,https://www.youtube.com/watch?v=_zOHne95fgI,995,21.0,machine+learning,489.0,2.034764826175869
608,watch?v=O0OaU3kWD98,✅ Uso de algoritmos de Machine Learning para prever a evasão escolar,,Prof. Dr. Leonardo Flach,2021-12-15,['Education'],"['Leonardo Flach', 'machine learning', 'evasão escolar', 'uso de algoritmos de machine learning', 'support vector machine', 'redes neurais', 'estatística bayesiana', 'neural networks', 'administração universitária', 'gestão universitária', 'ciência', 'aprendizagem supervisionada', 'xgboost', 'xgboost como funciona', 'regressão logística', 'regressão logística python', 'árvores de decisão machine learning', 'decision tree', 'NETEC', 'bayesian network', 'machine learning tutorial', 'data science', 'aprendizado de máquina']",7425.0,https://www.youtube.com/watch?v=O0OaU3kWD98,205,14.0,machine+learning,491.0,0.4175152749490835
609,watch?v=CrUbfRlPftw,Flutter Face Detection using Machine Learning App Development Tutorial 11 Google ML Kit Course 2022,,Coding Cafe,2021-12-15,['Education'],"['machine learning for mobile developers', 'ios machine learning', 'ios machine learning apps', 'ios machine learning library', 'ios machine learning tutorial', 'android machine learning tutorial', 'android machine learning', 'android machine learning library', 'android machine learning projects github', 'android machine learning course', 'final year project computer science', 'final year project computer science ideas', 'final year project', 'final year project software engineering', 'tensorflow', 'android ios']",196.0,https://www.youtube.com/watch?v=CrUbfRlPftw,1,6.0,machine+learning,491.0,0.002036659877800407
610,watch?v=SUhSi8lqmhw,COMO CONSTRUIR APLICAÇÕES DE MACHINE LEARNING COM PYTHON,,Eduardo | Ciência dos Dados,2021-12-14,['Science & Technology'],,2721.0,https://www.youtube.com/watch?v=SUhSi8lqmhw,11,160.0,machine+learning,492.0,0.022357723577235773
611,watch?v=WLmOFlSxYTY,Exemple régression linéaire Simple - Exemple Pratique - Machine Learning / Apprentissage automatique,,Comprendre l'informatique,2021-12-14,['Education'],"['Machine learning', 'Régression linéaire', 'Régression linéaire simple', 'panda', 'numpy', 'LinearRegression', 'Apprentissage supervisé', 'sklearn.linear_model', 'sklearn.model_selection', 'train_test_split', 'fit', 'Apprentissage automatique', 'Tutoriel machine learning', 'Comprendre machine learning', 'Formation machine learning', 'Exemple pratique', 'régression linéaire machine learning', 'regression linéaire multiple', 'la régression linéaire simple', 'simple linear regression', 'python linear regression']",1408.0,https://www.youtube.com/watch?v=WLmOFlSxYTY,8,148.0,machine+learning,492.0,0.016260162601626018
612,watch?v=AdpoKbZ-1ac,Flutter Face Detection Camera using ML Kit Google ML Vision Machine Learning Kit Tutorial 01,,Coding Cafe,2021-12-13,['Education'],"['machine learning for mobile developers', 'ios machine learning apps', 'ios machine learning library', 'ios machine learning tutorial', 'android machine learning tutorial', 'android machine learning', 'android machine learning library', 'android machine learning projects github', 'android machine learning course', 'final year project computer science', 'final year project computer science ideas', 'final year project', 'final year project software engineering', 'tensorflow', 'android ios', 'flutter 2.8', 'flutter2']",46.0,https://www.youtube.com/watch?v=AdpoKbZ-1ac,12,87.0,machine+learning,493.0,0.02434077079107505
613,watch?v=RC7GTAKoFGA,Le Machine Learning c’est quoi ?,,Defend Intelligence,2021-12-08,['Howto & Style'],"['machine learning', 'deep learning', 'comprendre le machine learning', 'intelligence artificielle', ""equation d'un chat"", 'définition machine learning', ""c'est quoi l'intelligence artificielle"", 'machine learning python', 'apprentissage automatique', 'machine learning français', 'apprentissage supervisé', 'machine learning tutoriel', 'apprentissage non supervisé']",335.0,https://www.youtube.com/watch?v=RC7GTAKoFGA,33,1890.0,machine+learning,498.0,0.06626506024096386
614,watch?v=JvfWsCq3MbY,Types of Machine learning #machinelearning #youtubeshorts #shorts #machinelearningwithpython,,BEPEC by Kanth - #BuildExperience & Get Hired!,2021-12-07,['Education'],"['types of machine learning', 'machine learning types', 'machine learning algorithms', 'machine learning algorithms explained', 'machine learning types with examples', 'machine learning algorithms tutorial', 'machine learning tutorial', 'machine learning tutorial for beginners', 'supervised learning', 'unsupervised learning', 'reinforcement learning in artificial intelligence', 'reinforcement learning tutorial', 'supervised vs unsupervised vs reinforcement learning', 'methods of machine learning']",54.0,https://www.youtube.com/watch?v=JvfWsCq3MbY,2,92.0,machine+learning,499.0,0.004008016032064128
615,watch?v=j8NVVIbb0ao,(ID 2730) ESTAÇÃO METEOROLÓGICA SUSTENTÁVEL APLICADA COM IOT E MACHINE LEARNING,,Congresso de Iniciação Científica da UnB e do DF,2021-12-07,['People & Blogs'],,329.0,https://www.youtube.com/watch?v=j8NVVIbb0ao,192,36.0,machine+learning,499.0,0.3847695390781563
616,watch?v=0I9qt2YQlvM,تعلم الذكاء الاصطناعي و تعلم الالة,,Ali Shahin,2021-12-03,['Education'],"['Ali shahin', 'على شاهين', 'تعلم الذكاء الاصطناعي و تعلم الالة', 'الذكاء الاصطناعي', 'تعلم الالة في الذكاء الاصطناعي', 'تعلم الالة', 'مسار تعلم الذكاء الاصطناعي', 'كورسات الذكاء الاصطناعي', 'كورسات تعلم الالة', 'كيف اتعلم الذكاء الاصطناعي', 'بايثون', 'بايثون للذكاء الاصطناعي', 'الذكاء الاصطناعي على شاهين', 'خطة تعلم الذكاء الاصطناعي', 'كورسات مجانية للذكاء الاصطناعي', 'تخصصات الذكاء الاصطناعي', 'مجالات الذكاء الاصطناعي']",809.0,https://www.youtube.com/watch?v=0I9qt2YQlvM,436,35393.0,machine+learning,503.0,0.8667992047713717
617,watch?v=ymGs9vlTyuw,GeoSlicer - Thin Section - Machine Learning segmentation,,LTrace,2021-12-02,['Science & Technology'],,61.0,https://www.youtube.com/watch?v=ymGs9vlTyuw,256,10.0,machine+learning,504.0,0.5079365079365079
618,watch?v=0Ezw6u2lfwI,Convert Python Machine Learning Model to TensorFlow Lite,,MammothInteractive,2021-11-30,['Science & Technology'],"['python to tf lite', 'convert to tensorflow lite', 'tensorflow lite beginners', 'tensorflow lite tutorial', 'tf lite tutorial', 'convert model to tf lite', 'build tensorflow lite model', 'beginner tensorflow lite tutorial', 'tensorflow tutorial']",332.0,https://www.youtube.com/watch?v=0Ezw6u2lfwI,3,49.0,machine+learning,506.0,0.005928853754940711
619,watch?v=1XiVAXYJFKk,Machine Learning com Sandro Manteiga - Fintechs e Inovação,,Professor Eric Barreto,2021-11-30,['Education'],"['Fintechs', 'Inovação', 'Contabilidade', 'Finanças']",2194.0,https://www.youtube.com/watch?v=1XiVAXYJFKk,477,29.0,machine+learning,506.0,0.9426877470355731
620,watch?v=8i3-FR_zbqA,#PYTHON MACHINE LEARNING (06): Teste final do modelo,,Python DS,2021-11-25,['Science & Technology'],"['python', 'data', 'Science', 'datascience', 'rpa', 'bi', 'machinelearning', 'aprendizado de máquina', 'machine learning', 'programação', 'code', 'coding', 'technology', 'business', 'ti', 'bot', 'robot', 'businessintelligence', 'ai', 'artificialintelligence', 'estatística', 'matemática', 'math', 'it', 'negócios', 'bpm', 'administração', 'variáveis', 'usuário', 'GRATUITO', 'CURSO', 'TREINAMENTO', 'EDUCACAÇÃO', 'DADOS', 'programas', 'linguagens', 'computação', 'google colab', 'Colab', 'lógica', 'if', 'lógica no python', 'gráfico', 'cnn', 'knn', 'k-means', 'decision tree', 'Random forest', 'pca', 'seleção de atributos', 'modelos']",1715.0,https://www.youtube.com/watch?v=8i3-FR_zbqA,428,0.0,machine+learning,511.0,0.837573385518591
621,watch?v=UT2noVDFoaA,Help Protect the Great Barrier Reef with Machine Learning,,TensorFlow,2021-11-22,['Science & Technology'],"['Machine Learning', 'ML', 'TensorFlow', 'Protect the Great Barrier Reef', 'AI', 'Kaggle', 'Kaggle challenge', 'Commonwealth Scientific and Industrial Research Organization (CSIRO', 'machine learning developers', 'machine learning challenge', 'google developers']",70.0,https://www.youtube.com/watch?v=UT2noVDFoaA,26,1523.0,machine+learning,514.0,0.05058365758754864
622,watch?v=IXMSOSEj14Q,Machine Learning for Computational Fluid Dynamics,,Steve Brunton,2021-11-18,['Science & Technology'],,2354.0,https://www.youtube.com/watch?v=IXMSOSEj14Q,71,2407.0,machine+learning,518.0,0.13706563706563707
623,watch?v=X-t1stfKZFo,What is Loss function & Risk function in Machine Learning #machinelearning  #youtubeshorts #shorts,,BEPEC by Kanth - #BuildExperience & Get Hired!,2021-11-16,['Education'],"['egression loss', 'classification loss', 'adaptive loss', 'best loss function', 'deep learning', 'machine learning', 'loss function in deep learning', 'loss function in machine learning', 'loss function neural network', 'cost function machine learning', 'risk function', 'data analysis', 'risk management', 'machine learning tutorial', 'deep learning tutorial', 'deep learning cost function', 'Data Science Cost function', 'unfold data science', 'Loss function explained', 'how to calculate loss function']",59.0,https://www.youtube.com/watch?v=X-t1stfKZFo,1,76.0,machine+learning,520.0,0.0019230769230769232
624,watch?v=2CKJjlNbRcg,Situation after Learning Machine Learning #youtubeshorts #machinelearning #shorts,,BEPEC by Kanth - #BuildExperience & Get Hired!,2021-11-10,['Education'],"[""don't learn machine learning"", 'machine learning', 'machine learning tutorial', 'how to learn machine learning', 'learn machine learning free', 'how to learn machine learning in 3 months', 'learn machine learning in 3 months', 'learn machine learning online', 'learn machine learning', 'learn machine learning for beginners', 'learn machine learning from scratch', 'machine learning tutorial for beginners', 'learn machine learning with python', 'machine learning engineer']",31.0,https://www.youtube.com/watch?v=2CKJjlNbRcg,3,121.0,machine+learning,526.0,0.005703422053231939
625,watch?v=4O-rqn3BD7I,"Powered by TensorFlow: Creating a custom, machine learning-powered drumming arm",,TensorFlow,2021-11-09,['Science & Technology'],"['Machine Learning', 'ML', 'ML community day', 'Machine learning community day', 'TensorFlow', 'TFX', 'tpu', 'artificial intelligence', 'AI', 'type: Upload Only', 'pr_pr: TensorFlow', 'campaign: TF: PoweredbyTF']",167.0,https://www.youtube.com/watch?v=4O-rqn3BD7I,184,237.0,machine+learning,527.0,0.349146110056926
626,watch?v=tKx8E8pW0P0,Introdução à Ciência de Dados - Introdução à Machine Learning,,UNIVESP,2021-11-08,['Education'],"['univesp', 'univesptv', 'graduação', 'introdução', 'ciências', 'dados', 'machine', 'learning', 'modelo', 'modelagem']",1083.0,https://www.youtube.com/watch?v=tKx8E8pW0P0,3,172.0,machine+learning,528.0,0.005681818181818182
627,watch?v=MzTQAJt4DbI,Machine learning - Text Mining avec Knime,,MASTER 2 SISE DATA SCIENCE,2021-11-07,['Science & Technology'],"['machine learning', 'data science', 'text mining', 'knime', 'catégorisation de documents', 'analyse prédictive', 'arbres de décision', 'régression logistique', 'ridge', 'descente de gradient stochastique']",3952.0,https://www.youtube.com/watch?v=MzTQAJt4DbI,1,0.0,machine+learning,529.0,0.001890359168241966
628,watch?v=9YkFsXcTs2w,Vapnik - Chervonenkis (VC) Dimension-Supervised Learning-Machine Learning -Unit-1- 15A05706,,D Sumathi,2021-11-06,['Education'],"['15A05706', 'Vapnik - Chervonenkis (VC) Dimension', 'Linear Classifier', 'Rectangle Classifier', 'Linear Classifier with two data points', 'Linear Classifier with three data points', 'Linear Classifier with four data points', 'Rectangle classifier with four data points', 'Rectangles Classifier with five data points', 'd sumathi', 'ds', 'ML', 'IV year', 'cse', 'jntua']",791.0,https://www.youtube.com/watch?v=9YkFsXcTs2w,5,80.0,machine+learning,530.0,0.009433962264150943
629,watch?v=AcNVKHQTvns,"Andrea Lodi: ""Heuristics for Mixed-Integer Optimization through a Machine Learning Lens""",,IMUS - Instituto Matemáticas Universidad de Sevilla,2021-11-02,['People & Blogs'],,3411.0,https://www.youtube.com/watch?v=AcNVKHQTvns,630,19.0,machine+learning,534.0,1.1797752808988764
630,watch?v=ywbVXMuhDhk,Part 21-KNN machine learning model for regression,,Pedram Jahangiry,2021-11-01,['Education'],,1453.0,https://www.youtube.com/watch?v=ywbVXMuhDhk,975,24.0,machine+learning,535.0,1.8224299065420562
631,watch?v=ZdiVR2XajpM,Machine Learning com Pycaret para Série Temporal,,Leandro,2021-10-23,['Education'],"['pycaret', 'machinelearning', 'python', 'timeseriesforecasting']",563.0,https://www.youtube.com/watch?v=ZdiVR2XajpM,1,63.0,machine+learning,544.0,0.001838235294117647
632,watch?v=xrQ1YH0PnrM,¿Qué es machine learning? Aprendizaje automático,,Linkfy,2021-10-20,['Science & Technology'],"['machine learning', 'aprendizaje automatico', 'python', 'que es el marchine learning', 'inteligencia artificial', 'inteligencia por ordenador', 'inteligencia evolutiva', 'regresion lineal', 'funcion lineal', 'asociacion', 'regresion', 'cluster', 'aprendizaje supervisado', 'aprendizaje no supervisado', 'algoritmos de aprendizaje']",441.0,https://www.youtube.com/watch?v=xrQ1YH0PnrM,10,617.0,machine+learning,547.0,0.018281535648994516
633,watch?v=Gcga___mdJ0,Curso Machine Learning Descomplicado: Saiba mais,,Rafinha dos Dados,2021-10-18,['Science & Technology'],"['#machinelearning', '#datascience', 'datascientist', '#datadriven', '#datacentric', '#cursodeml']",1096.0,https://www.youtube.com/watch?v=Gcga___mdJ0,281,21.0,machine+learning,549.0,0.51183970856102
634,watch?v=53andhb7SPM,Artificial Intelligence vs Machine Learning vs Deep Learning | Tutort Academy #Shorts #Datascience,,Tutort Academy,2021-10-10,['Education'],"['#datascienec', '#datasciencetraining', '#youtubeshorts', '#machinelearning', '#artificialintelligence', '#tutortacademy', '#tutortacademyreviews', '#tutortacademyshorts', '#learndatascience', '#datasciencetraininginbanaglore', '#machinelearningtraining']",21.0,https://www.youtube.com/watch?v=53andhb7SPM,2,96.0,machine+learning,557.0,0.003590664272890485
635,watch?v=f1uwVNtjhWI,#PYTHON MACHINE LEARNING (02): Explorando Scikit-Learn (tratamento de dados),,Python DS,2021-10-06,['Science & Technology'],"['python', 'data', 'Science', 'datascience', 'rpa', 'bi', 'machinelearning', 'aprendizado de máquina', 'machine learning', 'programação', 'code', 'coding', 'technology', 'business', 'ti', 'bot', 'robot', 'businessintelligence', 'ai', 'artificialintelligence', 'estatística', 'matemática', 'math', 'it', 'negócios', 'bpm', 'administração', 'variáveis', 'usuário', 'GRATUITO', 'CURSO', 'TREINAMENTO', 'EDUCACAÇÃO', 'DADOS', 'programas', 'linguagens', 'computação', 'google colab', 'Colab', 'lógica', 'if', 'lógica no python', 'gráfico', 'cnn', 'knn', 'k-means', 'decision tree', 'Random forest', 'pca', 'seleção de atributos', 'modelos']",3678.0,https://www.youtube.com/watch?v=f1uwVNtjhWI,718,53.0,machine+learning,561.0,1.2798573975044563
636,watch?v=GXzHxGcRcbI,Integrate with Machine Learning APIs: Challenge Lab | Qwiklabs GSP329 | 30 Days of Google Cloud,,Stack Trace,2021-10-05,['Education'],"['google', 'cloud', '30daysofgooglecloud', 'qwiklabs', '2021', 'google cloud', 'challenge lab', 'lab', 'data', 'ml', 'ai', 'gsp329', 'integrate', 'machine learning', 'apis']",438.0,https://www.youtube.com/watch?v=GXzHxGcRcbI,1,11.0,machine+learning,562.0,0.0017793594306049821
637,watch?v=Ti96kw983Os,#PYTHON MACHINE LEARNING (01): Preparando o ambiente,,Python DS,2021-09-29,['Science & Technology'],"['python', 'data', 'Science', 'datascience', 'rpa', 'bi', 'machinelearning', 'aprendizado de máquina', 'machine learning', 'programação', 'code', 'coding', 'technology', 'business', 'ti', 'bot', 'robot', 'businessintelligence', 'ai', 'artificialintelligence', 'estatística', 'matemática', 'math', 'it', 'negócios', 'bpm', 'administração', 'variáveis', 'usuário', 'GRATUITO', 'CURSO', 'TREINAMENTO', 'EDUCACAÇÃO', 'DADOS', 'programas', 'linguagens', 'computação', 'google colab', 'Colab', 'lógica', 'if', 'lógica no python', 'gráfico', 'cnn', 'knn', 'k-means', 'decision tree', 'Random forest', 'pca', 'seleção de atributos', 'modelos']",1633.0,https://www.youtube.com/watch?v=Ti96kw983Os,482,36.0,machine+learning,568.0,0.8485915492957746
638,watch?v=zZ6CxxepGsM,NIT Warangal Online Course on Artificial Intelligence & Machine Learning | Get Certificate from NITW,,The Engineer Guy,2021-09-18,['Education'],"['the engineer guy', 'the engineering guy', 'get guaranteed internships and jobs', 'internships and jobs', 'internship', 'google internship', 'amazon internship', 'summer internship', 'marketing internships', 'wakefit internship', 'data science internship', 'facebook internship', 'jp morgan internship', 'the engineer guy 2.0', 'relevel by unacademy', 'work from home jobs', 'bangalore jobs', 'how to get a good job', 'how to find jobs', 'dream job', 'machine learning', 'deep learning', 'artificial intelligence']",372.0,https://www.youtube.com/watch?v=zZ6CxxepGsM,1,41.0,machine+learning,579.0,0.0017271157167530224
639,watch?v=sw3o0rAazMg,Machine Learning Projects You NEVER Knew Existed,,Nicholas Renotte,2021-09-17,['People & Blogs'],"['machine learning projects', 'machine learning', 'machine learning projects in python', 'machine learning projects for beginners', 'ml project ideas', 'ml projects for beginners', 'ai projects for beginners', 'ml project ideas for beginners', 'machine learning project']",920.0,https://www.youtube.com/watch?v=sw3o0rAazMg,81,3104.0,machine+learning,580.0,0.1396551724137931
640,watch?v=CWxaXyXZ-1A,Validação Cruzada (Cross Validation) | Machine Learning: Fundamentos,,Iury Rosal,2021-09-14,['Education'],"['Resumo', 'Resumo do Sucesso', 'Sucesso', 'Iury', 'iury', 'Iury Rosal', 'validação cruzada', 'cross validation', 'validação cruzada python', 'validação cruzada hands on', 'model tuning', 'seleção de features', 'seleção de modelo', 'data science teste e treino']",1622.0,https://www.youtube.com/watch?v=CWxaXyXZ-1A,1,94.0,machine+learning,583.0,0.0017152658662092624
641,watch?v=PeMlggyqz0Y,Machine Learning Explained in 100 Seconds,,Fireship,2021-09-09,['Science & Technology'],"['webdev', 'app development', 'lesson', 'tutorial']",155.0,https://www.youtube.com/watch?v=PeMlggyqz0Y,278,17463.0,machine+learning,588.0,0.47278911564625853
642,watch?v=BArTmD1tb_g,Machine Learning na Agricultura Digital - Palestra do prof. Sárvio Valente,,GITAP Feagri,2021-08-30,['Education'],"['agriculturadeprecisão', 'datascience', 'unicamp']",3405.0,https://www.youtube.com/watch?v=BArTmD1tb_g,1,67.0,machine+learning,598.0,0.0016722408026755853
643,watch?v=NWONeJKn6kc,Machine Learning Course for Beginners,,freeCodeCamp.org,2021-08-30,['Education'],,35539.0,https://www.youtube.com/watch?v=NWONeJKn6kc,1,40456.0,machine+learning,598.0,0.0016722408026755853
644,watch?v=LEwqO4NuvAQ,Aplicando Machine Learning a la Teoría de Control,,Machine Learning Colombia,2021-08-20,['Entertainment'],,4771.0,https://www.youtube.com/watch?v=LEwqO4NuvAQ,1,68.0,machine+learning,608.0,0.001644736842105263
645,watch?v=5q87K1WaoFI,Computer Scientist Explains Machine Learning in 5 Levels of Difficulty | WIRED,,WIRED,2021-08-18,['Science & Technology'],"['5 levels', '5 levels machine learning', '5 levels of machine learning', 'computer science', 'computer scientist', 'explanation machine learning', 'hidden door', 'innovation', 'machine learned', 'machine learning computer scientist', 'machine learning explained', 'machine learning explanation', 'machine learning hidden door', 'machine learning wired', 'machine learning youtube', 'ott 5 levels', 'science & tech', 'science & technology', 'wired', 'wired 5 levels', 'wired computer science', 'wired machine learning']",1569.0,https://www.youtube.com/watch?v=5q87K1WaoFI,1,52378.0,machine+learning,610.0,0.001639344262295082
646,watch?v=96sWFP9CCkQ,"Turning My Body Into a Controller with Machine Learning, ml5.js, and p5.js",,Steve's Makerspace,2021-08-15,['Education'],"['Tensorflow.js', 'tensorflow', 'machine learning', 'neural network', 'p5.js', 'ml5.js', 'posenet', 'facemesh', 'handpose', 'KNNClassifier', 'coding train', 'dan shiffman', 'javascript machine learning', 'p5.js machine learning', 'processing machine learning', 'pre-trained model']",582.0,https://www.youtube.com/watch?v=96sWFP9CCkQ,1,33.0,machine+learning,613.0,0.0016313213703099511
647,watch?v=A1kgMEs_ALI,Artificial Intelligence Class 10 Ch 1 |AI vs Machine Learning vs Deep Learning (Differences) 2022-23,,Magnet Brains,2021-08-07,['Education'],"['artificial intelligence class 10 chapter 1', 'introduction to ai', 'excite', 'ai vs machine learning vs deep learning differences', 'artificial intelligence class 10 unit 1.2', 'artificial intelligence', 'artificial intelligence course', 'artificial intelligence class 10th', 'artificial intelligence class 10 cbse', 'artificial intelligence class 10 in hindi', 'artificial intelligence class 10 cbse chapter 1', 'differences between artificial intelligence machine learning deep learning', '2022-23', '2022', '2023']",1263.0,https://www.youtube.com/watch?v=A1kgMEs_ALI,61,1926.0,machine+learning,621.0,0.09822866344605476
648,watch?v=Rm75xQbaDVs,Use UiPath Machine Learning Extractor for Invoice Extraction | UiPath ML Extractor Endpoint,,Automate with Rakesh,2021-08-07,['Science & Technology'],"['uipath machine learning extractoruip', 'uipath machine learning extractor endpoint', 'uipath ml endpoints', 'uipath ml skills', 'uipath ml packages', 'uipath machine learning extractor', 'uipath ai fabric community edition', 'machine learning with rpa', 'uipath machine learning extractor trainer', 'uipath ml models', 'uipath ml classifier', 'invoice', 'taxonomy', 'classifier', 'configure ml extractor', 'excel', 'digitize', 'data extraction', 'document path', 'intelligent automation', 'rpa it', 'it careers', 'job', 'it Jobs', 'rpa']",885.0,https://www.youtube.com/watch?v=Rm75xQbaDVs,6,143.0,machine+learning,621.0,0.00966183574879227
649,watch?v=_tA5cinv0U8,¿Qué es y cómo funciona la INTELIGENCIA ARTIFICIAL?,,Derivando,2021-08-04,['Education'],,513.0,https://www.youtube.com/watch?v=_tA5cinv0U8,729,32235.0,machine+learning,624.0,1.1682692307692308
650,watch?v=ZVWg18AXXuE,MLOps explained | Machine Learning Essentials,,Microsoft Azure,2021-07-30,['Science & Technology'],"['MLOps', 'machine learning operations', 'operationalization', 'DevOps', 'DevOps for ML', 'AIOps', 'Azure ML', 'Azure', 'Machine Learning', 'ML Training', 'ML', 'models', 'ML model', 'model training', 'Azure ML training', 'Azure Machine Learning', 'ML Essentials', 'Machine Learning Essentials', 'GitHub', 'GitHub Actions', 'Azure DevOps', 'MLflow', 'data drift', 'model drift', 'retraining', 'monitoring', 'ML monitoring', 'Responsible AI', 'Responsible ML', 'Nishant Thacker']",824.0,https://www.youtube.com/watch?v=ZVWg18AXXuE,120,1674.0,machine+learning,629.0,0.1907790143084261
651,watch?v=9gGnTQTYNaE,What is Machine Learning?,,IBM Technology,2021-07-14,['Science & Technology'],"['Machine Learning', 'Deep Learning', 'AI', 'Artificial Intelligence', 'supervised learning', 'unsupervised learning', 'Neural Networks', 'cloud computing', 'IBM', 'IBM Cloud', 'IBM Watson']",503.0,https://www.youtube.com/watch?v=9gGnTQTYNaE,59,1186.0,machine+learning,645.0,0.09147286821705426
652,watch?v=mNB8NlwhAgg,#1 Introduction to Machine Learning - Definition & Example |ML|,,Trouble- Free,2021-07-14,['Education'],,384.0,https://www.youtube.com/watch?v=mNB8NlwhAgg,227,2905.0,machine+learning,645.0,0.351937984496124
653,watch?v=dU123Uc7HlI,Machine Learning with Material Databases in Python (Getting started),,Binge-on-atoms with Vidushi,2021-07-11,['Education'],"['machine learning', 'material science', 'matminer', 'Pymatgen', 'materials project', 'material machine learning', 'Conda environment', 'installing mat miner package', 'installing Pymatgen', 'working with materials project', 'graphene', 'carbon', 'deep learning', 'python', 'feature engineering of structures', 'packages', 'material packages', 'material computation']",1812.0,https://www.youtube.com/watch?v=dU123Uc7HlI,5,158.0,machine+learning,648.0,0.007716049382716049
654,watch?v=qiE4e13iZjs,Machine Learning Com Excel É Possível ? (Aprendizado de Máquina com Naive Bayes) - Explicação,,Dev Ideias,2021-07-04,['People & Blogs'],,355.0,https://www.youtube.com/watch?v=qiE4e13iZjs,1,52.0,machine+learning,655.0,0.0015267175572519084
655,watch?v=5Y3-Bcv-tmw,Trying to do machine learning on an AMD 6700xt and actually doing it on a Vega 56 using AMD_ROCM,,dmoneyballa,2021-07-03,['Science & Technology'],"['tensorflow', '6700xt', '6700 xt', 'amd machine learning', 'ml', 'image-classificationm']",675.0,https://www.youtube.com/watch?v=5Y3-Bcv-tmw,8,97.0,machine+learning,656.0,0.012195121951219513
656,watch?v=CyZKkhcK9EI,O QUE É MACHINE LEARNING EXEMPLOS  (APRENDIZADO DE MÁQUINA) | 05 Vantagens Incríveis,,Blog Abri Minha Empresa,2021-06-21,['People & Blogs'],"['machine learning', 'aprendizado de máquina', 'inteligência artificial', 'o que é machine learning', 'machine learning o que é', 'machine learning na pratica', 'como máquinas aprendem', 'aprendizado de maquina', 'como funciona machine learning', 'como machine learning funciona', 'blogabriminhaempresa1986', 'o que é aprendizado de máquina', 'aprendizado de máquina exemplos', 'como funciona o machine learning', 'conceito machine learning', 'machine learning conceito', 'tipos de aprendizado de máquina']",717.0,https://www.youtube.com/watch?v=CyZKkhcK9EI,1,88.0,machine+learning,668.0,0.0014970059880239522
657,watch?v=VAHoryyJPaA,What is machine learning (ML) in telugu,,NeoExplore,2021-06-19,['Education'],"['ml', 'machine learning', 'artificial intelligence', 'in telugu', 'explore', 'exploreedu', 'what is machine learning', 'introduction to machine learning', 'machine learning example', 'machine learning examples in real life', 'cse', 'cse ai and ml', 'cse ai', 'cse ml', 'future of ai', 'ai and ml', 'symbolic ai', 'ai machine learning', 'sagemaker', 'amazon sagemaker', 'deep learning ai', 'ai and machine learning', 'azure machine learning studio', 'machine learning for dummies bigquery ml', 'fraud detection machine learning']",532.0,https://www.youtube.com/watch?v=VAHoryyJPaA,23,1074.0,machine+learning,670.0,0.034328358208955224
658,watch?v=mocqBjAd93w,AI for Everyone - 08 - Segmentação de clientes com Machine Learning (K-Means),,John Paul Lima,2021-06-16,['Education'],"['Machine Learning', 'IA', 'AI', 'segmentação de clientes', 'marketing', 'data science', 'k-means', 'aprendizado não supervisionado', 'clustering', 'clusterização', 'agrupamento', 'aprendizado de máquina']",2038.0,https://www.youtube.com/watch?v=mocqBjAd93w,583,38.0,machine+learning,673.0,0.8662704309063893
659,watch?v=xRBZxauRlXQ,O que é Inteligência Artificial? O que é Machine Learning e Como Aprender?,,Hashtag Programação,2021-06-07,['Education'],,713.0,https://www.youtube.com/watch?v=xRBZxauRlXQ,320,5752.0,machine+learning,682.0,0.46920821114369504
660,watch?v=ggmDI9_fm54,DEEP LEARNING EXPLICADO,,Ciência Todo Dia,2021-05-26,['Science & Technology'],"['deep learning', 'deep learning explicado', 'machine learning', 'machine learning explicado', 'aprendizado de maquina', 'aprendizado de máquina', 'rede neural', 'redes neurais', 'ia', 'inteligencia artificial', 'data science', 'ciências da computação', 'machine learning tutorial', 'deep learning tutorial', 'curso de machine learning', 'ciência de dados', 'tecnologia', 'o que é machine learning', 'curso de inteligencia artificial', 'machine learning curso', 'curso machine learning', 'redes neurais artificiais']",745.0,https://www.youtube.com/watch?v=ggmDI9_fm54,232,34560.0,machine+learning,694.0,0.33429394812680113
661,watch?v=IoZGSQ07e8g,Machine Learning Full Course in Hindi | Learn Machine Learning in 5 Hours | Great Learning,,Great Learning,2021-05-22,['Education'],"['yt:cc=on', 'Machine Learning Full Course', 'machine learning', 'Machine Learning tutorial', 'learn machine learning', 'machine learning for beginners', 'Machine Learning tutorial for beginners', 'learn machine learning with python', 'machine learning for beginner to advance', 'machine learning course', 'machine learning complete course', 'machine learning python', 'machine learning algorithms', 'machine learning projects', 'edureka', 'edureka machine learning', 'edureka data science', 'edureka python']",19639.0,https://www.youtube.com/watch?v=IoZGSQ07e8g,327,8733.0,machine+learning,698.0,0.4684813753581662
